id_desdobramento_3;cd_desdobramento_3;nome
3132;4;CONTRIBUI
3133;0;OUTORGA DOS SERVI
3134;1;COMPENSA
3135;1;CONTRIBUI
3136;0;COMPENSA
3137;0;CONTRIBUI
3138;0;ADICIONAL ? CONTRIBUI
3139;0;INSCRI
3140;2;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
3141;1;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
3142;1;PRESTA
3143;1;MULTAS PREVISTAS EM LEGISLA
3144;0;OPERA
3145;1;OPERA
3146;2;OPERA
3147;0;SERVI
3148;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
3149;1;OPERA
3150;0;REMUNERA
3151;1;MULTAS PREVISTAS EM LEI POR INFRA
3152;3;OPERA
3153;0;ALIENA
3154;0;TRANSFERONCIA DA COMPENSA
3155;0;MULTAS PREVISTAS NA LEGISLA
3156;1;MULTAS PREVISTAS NA LEGISLA
3157;0;ALIENA
3158;0;ALIENA
3159;0;RESTITUI
3160;0;RESTITUI
3161;0;AMORTIZA
3162;0;AMORTIZA
3163;0;RESTITUI
3164;2;RESTITUI
3165;2;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
3166;0;TRANSFERONCIAS DE INSTITUI
3167;0;TRANSFERONCIA DE CONVONIOS DE INSTITUI
3168;1;RECEITA INTRAOR
3169;1;RECEITA INTRAOR
3170;0;RECEITA INTRAOR
3171;0;RECEITA INTRAOR
3172;0;DEDU
3173;3;DEDU
3174;0;DEDU
3175;4;DEDU
3176;4;DEDU
3177;1;DEDU
3178;2;RESULTADO DO BANCO CENTRAL - DEMAIS OPERA
3179;1;REMUNERA
3180;6;DEDU
3181;1;DEDU
3182;1;RECEITAS DE ALIENA
3183;0;RECEITA INTRAOR
3184;2;CONTRIBUI
3185;2;TAXA DE FISCALIZA
3186;0;IMPOSTO SOBRE OPERA
3187;0;CONTRIBUI
3188;0;CONTRIBUI
3189;1;CONTRIBUI
3190;1;OUTRAS CONTRIBUI
3191;1;DELEGA
3192;0;DELEGA
3193;0;DELEGA
3194;0;CONTRIBUI
3195;0;DELEGA
3196;1;DELEGA
3197;6;CONTRIBUI
3198;5;CONTRIBUI
3199;1;CONTRIBUI
3200;0;EXPLORA
3201;1;CONTRIBUI
3202;0;ROYALTIES EXCEDENTES PELA PRODU
3203;5;CONTRIBUI
3204;1;CONTRIBUI
3205;0;OUTRAS CONTRIBUI
3206;0;CONTRIBUI
3207;1;CONTRIBUI
3208;0;PETRALEO - REGIME DE PARTILHA DE PRODU
3209;1;BANUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODU
3210;1;ROYALTIES PELA PRODU
3211;0;EXPLORA
3212;0;COMPENSA
3213;0;CONCESSCO, PERMISSCO, AUTORIZA
3214;1;UTILIZA
3215;1;REMUNERA
3216;2;REMUNERA
3217;0;COMPENSA
3218;0;PARTICIPA
3219;1;COMPENSA
3220;0;MULTAS PREVISTAS EM LEGISLA
3221;0;PRESTA
3222;5;OPERA
3223;3;COTA-PARTE ROYALTIES - COMPENSA
3224;1;RETORNO DE OPERA
3225;2;TRANSFERONCIAS DE CONVONIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
3226;1;MULTAS DECORRENTES DE SENTEN
3227;2;OPERA
3228;1;COTA-PARTE DO FUNDO DE PARTICIPA
3229;0;ALIENA
3230;0;ALIENA
3231;7;COTA-PARTE DA CONTRIBUI
3232;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
3233;0;RESTITUI
3234;1;RESTITUI
3235;0;RESTITUI
3236;1;AMORTIZA
3237;2;TRANSFERONCIAS DE CONVONIO DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
3238;1;RESTITUI
3239;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO INVESTIMENTO DAS A
3240;0;TRANSFERONCIAS DE OUTRAS INSTITUI
3241;1;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
3242;0;APORTES PERIADICOS PARA AMORTIZA
3243;0;APORTES PERIADICOS PARA COMPENSA
3244;0;RECEITA INTRAOR
3245;0;RECEITA INTRAOR
3246;1;RECEITA INTRAOR
3247;0;RECEITA INTRAOR
3248;0;RECEITA INTRAOR
3249;1;RECEITA INTRAOR
3250;1;RECEITA INTRAOR
3251;1;RECEITA INTRAOR
3252;0;RECEITA INTRAOR
3253;0;RECEITA INTRAOR
3254;2;DEDU
3255;3;DEDU
3256;3;DEDU
3257;1;DEDU
3258;6;DEDU
3259;0;RECEITA INTRAOR
3260;0;RECEITA INTRAOR
3261;1;DEDU
3262;0;CONTRIBUI
3263;1;CONTRIBUI
3264;0;DIREITO DE USO DA IMAGEM E DE REPRODU
3265;1;DELEGA
3266;0;SERVI
3267;1;DELEGA
3268;0;SERVI
3269;4;CONTRIBUI
3270;1;CONTRIBUI
3271;0;ROYALTIES MONIMOS PELA PRODU
3272;7;CONTRIBUI
3273;8;CONTRIBUI
3274;4;ROYALTIES MONIMOS PELA PRODU
3275;0;ROYALTIES MONIMOS PELA PRODU
3276;6;CONTRIBUI
3277;1;COTA-PARTE DA CONTRIBUI
3278;0;CONTRIBUI
3279;1;CONTRIBUI
3280;4;REMUNERA
3281;0;OUTRAS DELEGA
3282;0;VARIA
3283;1;VARIA
3284;1;ENCARGOS LEGAIS PELA INSCRI
3285;0;PARTICIPA
3286;0;OPERA
3287;1;OUTRAS OPERA
3288;0;SERVI
3289;0;RETORNO DE OPERA
3290;2;COTA-PARTE DA COMPENSA
3291;1;MULTAS PREVISTAS NA LEGISLA
3292;0;OPERA
3293;1;ALIENA
3294;1;ALIENA
3295;0;ALIENA
3296;1;INDENIZA
3297;1;ALIENA
3298;5;COTA-PARTE ROYALTIES PELA PARTICIPA
3299;1;OUTRAS INDENIZA
3300;2;RESTITUI
3301;1;RESTITUI
3302;0;RESTITUI
3303;1;RESTITUI
3304;1;AMORTIZA
3305;0;AMORTIZA
3306;1;RESTITUI
3307;1;ALIENA
3308;0;RECEITA INTRAOR
3309;0;RECEITA INTRAOR
3310;0;RECEITA INTRAOR
3311;0;RECEITA INTRAOR
3312;1;RECEITA INTRAOR
3313;0;RECEITA INTRAOR
3314;0;DEDU
3315;2;DEDU
3316;3;DEDU
3317;3;DEDU
3318;0;DEDU
3319;1;DEDU
3320;0;DEDU
3321;1;DEDU
3322;0;INTEGRALIZA
3323;6;DEDU
3324;0;DEDU
3325;1;DEDU
3326;1;RECEITA INTRAOR
3327;1;DEDU
3328;1;TAXA DE CONTROLE E FISCALIZA
3329;1;CONTRIBUI
3330;0;CONTRIBUI
3331;1;CONTRIBUI
3332;1;CONTRIBUI
3333;1;PARTICIPA
3334;1;CESSCO DO DIREITO DE OPERACIONALIZA
3335;1;SERVI
3336;1;SERVI
3337;0;DELEGA
3338;1;SERVI
3339;2;DELEGA
3340;0;DELEGA
3341;0;DELEGA
3342;0;SERVI
3343;1;DELEGA
3344;0;CONTRIBUI
3345;2;CONTRIBUI
3346;0;CONTRIBUI
3347;1;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
3348;0;OUTORGA DE EXPLORA
3349;0;CONTRIBUI
3350;1;CONTRIBUI
4023;1;DEDUCAO DAS RECEITAS - REMUNERACAO DE DEPOSITOS BANCARIOS
4024;2;SEM DESCRICAO
4025;2;DEDUC?O DAS RECEITAS - ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA
