id_unidade_orc,sqa_unidade_orcam,ano_exercicio,cd_unidade_orc,id_grupo_administracao,grupo_administracao,id_administracao,administracao,nome
3860,2497.0,2019,1915,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,PARTICIPACAO NO AUMENTO DO CAPITAL SOCIAL DE EMPRESAS
3861,2498.0,2019,4461,4,FUNDOS,4,FUNDOS,FUNDO FINANCEIRO DE PREVIDENCIA
3862,2499.0,2019,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA - SEF
3863,2500.0,2019,1941,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3864,2501.0,2019,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
3865,2502.0,2019,2011,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
3866,2503.0,2019,4551,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS
3867,2504.0,2019,2041,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,LOTERIA DO ESTADO DE MINAS GERAIS
3868,2505.0,2019,2061,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
3869,2506.0,2019,2071,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
3870,2507.0,2019,4531,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO A INOVACAO TECNOLOGICA
3871,2508.0,2019,2091,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
3872,2509.0,2019,2101,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO ESTADUAL DE FLORESTAS
3873,2510.0,2019,2121,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
3874,2511.0,2019,4541,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS
3875,2512.0,2019,2151,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
3876,2513.0,2019,2161,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO EDUCACIONAL CAIO MARTINS
3877,2514.0,2019,2171,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO
3878,2515.0,2019,2181,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
3879,2516.0,2019,2201,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS
3880,2517.0,2019,2211,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO TV MINAS CULTURAL E EDUCATIVA
3881,2441.0,2019,1011,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
3882,2442.0,2019,1021,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3883,2443.0,2019,1031,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
3884,2444.0,2019,4031,4,FUNDOS,4,FUNDOS,FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS
3885,2445.0,2019,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
3886,2446.0,2019,1071,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
3887,2447.0,2019,1081,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ADVOCACIA-GERAL DO ESTADO
3888,2448.0,2019,1091,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA
3889,2449.0,2019,4441,4,FUNDOS,4,FUNDOS,FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
3890,2450.0,2019,4451,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
3891,2451.0,2019,1101,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS
3892,2452.0,2019,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
3893,2453.0,2019,1141,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
3894,2454.0,2019,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
3895,2455.0,2019,1191,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZENDA
3896,2456.0,2019,1221,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO, CIENCIA, TECNOLOGIA E ENSINO SUPERIOR"
3897,2457.0,2019,1231,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO"
3898,2458.0,2019,1251,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE MINAS GERAIS
3899,2459.0,2019,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3900,2460.0,2019,1271,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTURA
3901,2461.0,2019,4491,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE CULTURA
3902,2462.0,2019,1301,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS
3903,2463.0,2019,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
3904,2464.0,2019,4291,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE SAUDE
3905,2465.0,2019,1371,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
3906,2518.0,2019,2241,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO MINEIRO DE GESTAO DAS AGUAS
3907,2519.0,2019,2251,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
3908,2520.0,2019,2261,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO EZEQUIEL DIAS
3909,2521.0,2019,2271,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
3910,2522.0,2019,2281,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
3911,2523.0,2019,2301,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
3912,2524.0,2019,4381,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
3913,2525.0,2019,2311,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,UNIVERSIDADE ESTADUAL DE MONTES CLAROS
3914,2526.0,2019,2321,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
3915,2527.0,2019,2331,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS
3916,2528.0,2019,2351,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
3917,2529.0,2019,2361,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
3918,2530.0,2019,2371,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO MINEIRO DE AGROPECUARIA
3919,2531.0,2019,2381,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
3920,2532.0,2019,2421,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
3921,2533.0,2019,2431,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DE BELO HORIZONTE
3922,2534.0,2019,4331,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO METROPOLITANO
3923,2535.0,2019,2441,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
3924,2536.0,2019,2451,2,AUTARQUIAS E FUNDACOES,3,FUNDACOES,"FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS"
3925,2537.0,2019,2461,2,AUTARQUIAS E FUNDACOES,2,AUTARQUIAS,AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DO VALE DO ACO
3926,2538.0,2019,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
3927,2539.0,2019,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
3928,2540.0,2019,3151,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA MINEIRA DE COMUNICACAO
3929,2541.0,2019,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
3930,2542.0,2019,4581,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DO CAFE
3931,2544.0,2019,4101,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE HABITACAO
3932,2551.0,2019,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
3933,2552.0,2019,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3934,2553.0,2019,4171,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
3935,2554.0,2019,4511,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO AO DESENVOLVIMENTO
3936,2560.0,2019,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
3937,2561.0,2019,9999,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EMG - ADMINISTRACAO DIRETA
3938,2562.0,2019,4601,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DOS DIREITOS DO IDOSO
3939,2563.0,2019,1641,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO
3940,2564.0,2019,1651,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA"
3941,2565.0,2019,1671,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORTES
3942,2566.0,2019,1916,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GESTAO DA DIVIDA PUBLICA ESTADUAL
3943,2567.0,2019,1502,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CIDADE ADMINISTRATIVA
3944,2568.0,2019,1691,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SEGURANCA PUBLICA
3945,2569.0,2019,1701,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO EXTRAORDINARIA DE DESENVOLVIMENTO INTEGRADO E FORUNS REGIONAIS
3946,2570.0,2019,4621,4,FUNDOS,4,FUNDOS,FUNDO DE INVESTIMENTO DO ESTADO DE MINAS GERAIS
3947,2571.0,2019,4631,4,FUNDOS,4,FUNDOS,FUNDO DE PAGAMENTO DE PARCERIAS PUBLICO-PRIVADAS DE MINAS GERAIS
3948,2572.0,2019,4641,4,FUNDOS,4,FUNDOS,FUNDO DE GARANTIAS DE PARCERIAS PUBLICO PRIVADAS DE MINAS GERAIS
3949,2573.0,2019,4651,4,FUNDOS,4,FUNDOS,FUNDO ESPECIAL DE CREDITOS INADIMPLIDOS E DIVIDA ATIVA
3950,2574.0,2019,4661,4,FUNDOS,4,FUNDOS,FUNDO DE ATIVOS IMOBILIARIOS DE MINAS GERAIS
3951,2575.0,2019,4671,4,FUNDOS,4,FUNDOS,FUNDO DE INVESTIMENTOS IMOBILIARIOS DE MINAS GERAIS
3952,2576.0,2019,4611,4,FUNDOS,4,FUNDOS,FUNDO DO TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3953,2579.0,2019,1917,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GESTAO IMOBILIARIA
3564,2035.0,2016,1451,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL
3565,2098.0,2016,2301,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO
3570,2072.0,2016,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA - SEF
3572,2072.0,2016,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA - SEF
3589,2208.0,2017,4601,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DOS DIREITOS DO IDOSO
3590,2228.0,2017,2121,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
3591,2231.0,2017,2151,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HELENA ANTIPOFF
3592,2244.0,2017,2311,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE ESTADUAL DE MONTES CLAROS
3593,2258.0,2017,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
3594,2273.0,2017,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
3595,2252.0,2017,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA
3596,2162.0,2017,1221,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO, CIENCIA, TECNOLOGIA E ENSINO SUPERIOR"
3597,2178.0,2017,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
3598,2203.0,2017,1631,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA-GERAL
3599,2210.0,2017,1691,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SEGURANCA PUBLICA
3600,2218.0,2017,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
3601,2221.0,2017,2041,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,LOTERIA DO ESTADO DE MINAS GERAIS
3602,2222.0,2017,2061,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
3603,2234.0,2017,2181,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
3604,2237.0,2017,2241,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE GESTAO DAS AGUAS
3605,2240.0,2017,2271,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
3606,2256.0,2017,2451,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,"FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS"
3607,2274.0,2017,4151,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO TURISMO
3608,2146.0,2017,1011,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
3609,2151.0,2017,1071,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
3610,2155.0,2017,4451,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
3611,2165.0,2017,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3612,2167.0,2017,4491,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE CULTURA
3613,2173.0,2017,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3614,2174.0,2017,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
3615,2175.0,2017,1441,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
3616,2177.0,2017,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
3617,2179.0,2017,1461,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
3618,2192.0,2017,1501,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3619,2198.0,2017,1561,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CIDADE ADMINISTRATIVA
3620,2200.0,2017,1571,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS
3621,2204.0,2017,1641,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO
3336,1042.0,2009,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3337,533.0,2005,1371,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
3338,539.0,2005,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
3339,541.0,2005,1915,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRANSFERENCIAS DO ESTADO A EMPRESAS
3340,549.0,2005,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
3341,164.0,2003,1091,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA
3342,168.0,2003,2101,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO ESTADUAL DE FLORESTAS
3343,926.0,2008,1371,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
3344,928.0,2008,2381,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
3345,935.0,2008,1911,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.FAZENDA-ENCARGOS DIVERSOS
3346,946.0,2008,9801,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,FOLHA DE PESSOAL CENTRALIZADA
3347,949.0,2008,4431,4,FUNDOS,4,FUNDOS,FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
3348,552.0,2005,4411,4,FUNDOS,4,FUNDOS,FUNDO ROTATIVO DE FOMENTO A AGRICULTURA FAMILIAR E DE VIABILIZACAO DE ASSENTAMENTOS AGRARIOS
3349,555.0,2005,2411,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
3350,557.0,2005,1421,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL
3351,567.0,2005,1481,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL E ESPORTES
3352,458.0,2005,1091,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA
3353,404.0,2004,4391,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE RECUPERACAO DO PATRIMONIO HISTORICO, ARTISTICO E ARQUITETONICO"
3354,409.0,2004,4381,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
3355,412.0,2004,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
3356,426.0,2004,1511,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MINAS GERAIS
3357,428.0,2004,1521,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,AUDITORIA-GERAL DO ESTADO DE MINAS GERAIS
3358,1513.0,2012,1441,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
3359,1270.0,2011,1141,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
3360,1271.0,2011,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
3361,1276.0,2011,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3362,1280.0,2011,1341,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,COORDENADORIA DE APOIO E ASSISTENCIA A  PESSOA DEFICIENTE
3363,1287.0,2011,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO REGIONAL E POLITICA URBANA
3364,1288.0,2011,1481,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL
3365,378.0,2004,1311,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE INDUSTRIA E COMERCIO
3366,417.0,2004,2421,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
3367,201.0,2003,1211,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DA JUSTICA E DE DIREITOS HUMANOS
3368,206.0,2003,2231,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
3369,1124.0,2010,2041,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,LOTERIA DO ESTADO DE MINAS GERAIS
3720,2429.0,2018,1701,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO EXTRAORDINARIA DE DESENVOLVIMENTO INTEGRADO E FORUNS REGIONAIS
3721,2294.0,2018,1021,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
3722,2308.0,2018,4571,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL PARA A CIDADANIA FISCAL MINEIRA
3723,2312.0,2018,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
3724,2331.0,2018,1471,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL
3725,2336.0,2018,4091,4,FUNDOS,4,FUNDOS,FUNDO PARA A INFANCIA E A ADOLESCENCIA
3726,2339.0,2018,1491,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE GOVERNO
3727,2340.0,2018,1501,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
3728,2368.0,2018,2161,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EDUCACIONAL CAIO MARTINS
